PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL190,PL200,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
2095090001,20950900,45.65737,41,2,,,2095090002,,,,,,,2,1,2,,1994,600,2,2,3,2,,2,,,,,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,,47,,24,15,4,1,2,19069.1,15144.88,0,0,5907.59,800,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095090002,20950900,45.65737,50,1,,,2095090001,,,,,,,2,1,2,,1987,700,1,2,3,2,,2,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,46,,23,26,6,1,1,39500.09,30110.08,6538.26,898.26,12237.12,800,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095090003,20950900,45.65737,12,2,2095090002,2095090001,,,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
2095140002,20951400,39.94229,80,2,,,,,,,,,,4,3,2,,1954,400,4,1,2,2,,2,,1,,,7,3,33,,0,0,0,0,0,12,0,0,0,0,0,,,,18,36,,1,2,0,0,0,0,0,0,0,0,0,0,0,8822.04,840,0,0,0,0,2,2,1
2095180001,20951800,180.06846,58,1,,,2095180002,,,,,,,2,1,2,,1979,700,2,2,3,2,,2,,,,,3,1,26,40,0,0,12,0,0,0,0,0,0,0,0,,69,,22,34,4,,,34751.5,26474.84,0,0,10852.15,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095180002,20951800,180.06846,55,2,,,2095180001,,,,,,,2,1,2,,1982,700,3,1,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,69,,23,29,4,1,1,28118.02,21660.4,0,0,8710.97,600,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095200001,20952000,147.08225,26,2,2095200002,2095200003,,,,,,,,1,3,2,,2011,600,2,2,3,2,,2,,,,,2,3,24,20,0,12,0,0,0,0,0,0,0,0,0,,46,3,23,2,7,1,2,4938.68,4800,0,0,477.38,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095200002,20952000,147.08225,57,1,,,2095200003,,,,,,,2,1,2,,1975,300,3,2,3,2,,2,,,,,2,3,71,20,3,7,0,0,2,0,0,0,0,0,0,,41,7,20,35,14,1,2,15749.1,14000,0,0,2705.93,0,0,0,0,1509.88,1509.88,0,0,0,0,0,0,2,2,1
2095200003,20952000,147.08225,56,2,,,2095200002,,,,,,,2,1,2,,1976,300,3,2,3,2,,2,,,,,2,3,91,20,0,12,0,0,0,0,0,0,0,0,0,,81,3,18,34,13,1,2,7704.26,7200,0,0,1615.29,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095250002,20952500,104.49085,37,1,,,,,,,,,,5,3,2,,2000,600,2,2,3,2,,2,,,,,3,2,12,40,0,0,12,0,0,0,0,0,0,0,0,,2,,23,13,1,,,31323.29,24000,0,0,9703.96,0,124172.11,123043.98,0,0,0,0,0,0,0,0,0,2,2,1
2095250003,20952500,104.49085,9,2,2095250002,,,,25,0,4,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
2095260002,20952600,80.75096,70,1,,,,,,,,,,4,3,2,,1967,600,3,2,1,2,,2,,1,,,7,3,13,,0,0,0,0,0,12,0,0,0,0,0,,,,,,,1,1,15291.64,12297.39,0,0,4737.34,0,0,0,0,0,0,11037.74,840,0,0,0,0,2,2,1
2095270001,20952700,107.28971,81,2,,,,,,,,,,4,3,2,,1946,100,5,2,1,2,,2,,1,,,7,3,72,,0,0,0,0,0,12,0,0,0,0,0,,,,15,35,,1,2,0,0,0,0,0,0,0,0,0,0,0,10226.04,840,0,0,0,0,2,2,1
2095280001,20952800,222.08056,82,2,,,,,,,,,,4,3,2,,1955,700,3,1,1,2,,2,,2,,,7,,,,0,0,0,0,0,12,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,12685.2,840,0,0,0,0,2,2,1
2095290001,20952900,62.55558,84,2,,,2095290002,,,,,,,2,1,2,,1970,300,3,1,1,2,,2,,1,,,7,3,33,,0,0,0,0,0,12,0,0,0,0,0,,,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,11925.36,0,0,0,0,0,2,2,1
2095290002,20952900,62.55558,80,1,,,2095290001,,,,,,,2,1,2,,1975,700,,2,1,2,,2,,1,,,7,3,21,,0,0,0,0,0,12,0,0,0,0,0,,,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,10678.32,0,0,0,0,0,2,2,1
2095310001,20953100,183.18474,88,2,,,,,,,,,,4,3,2,,1939,100,4,1,1,2,,2,,1,,,7,3,72,,0,0,0,0,0,12,0,0,0,0,0,,,,18,31,,1,2,0,0,0,0,0,0,0,0,0,0,0,9076.92,840,0,0,0,0,2,2,1
2095320002,20953200,49.03938,63,1,,,2095320003,,,,,,,2,1,2,,1971,400,3,1,3,2,,2,,,,,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,,84,,20,42,13,1,2,21869.97,17098.67,0,0,6775.33,0,0,0,0,0,0,1674.81,0,0,0,0,0,2,2,1
2095320003,20953200,49.03938,54,2,,,2095320002,,,,,,,2,1,2,,1980,400,3,1,3,2,,2,,,,,1,3,42,40,12,0,0,0,0,0,0,0,0,0,0,,84,,19,34,13,1,2,16068.75,13200,0,0,4511.9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095350001,20953500,128.26795,46,2,,,,,,,,,,5,3,2,,1987,300,3,2,3,2,,2,,,,,1,3,81,40,12,0,0,0,0,0,0,0,0,0,0,,13,,18,27,13,1,2,29554.44,22708.54,0,0,9155.97,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095350002,20953500,128.26795,21,1,,2095350001,,,,,,,,1,3,1,60,2012,344,,2,3,2,,2,,2,2,,6,,,,0,2,0,0,0,0,0,10,0,0,0,,,,,,,,,4303.4,3377.32,0,0,1463.23,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095350003,20953500,128.26795,16,1,,2095350001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
2095440001,20954400,74.96557,55,1,,,2095440002,,,,,,,2,1,2,,1978,300,3,2,3,2,,2,,1,1,1,5,3,72,,0,0,0,0,12,0,0,0,0,0,0,,,,20,23,,1,2,13658.24,11435.65,0,0,4315.14,0,0,0,0,0,0,0,0,0,0,4849.56,0,2,2,1
2095440002,20954400,74.96557,59,2,,,2095440001,,,,,,,2,1,2,,1977,400,3,2,3,2,,2,,1,1,1,5,3,81,,0,0,0,0,12,0,0,0,0,0,0,,,,20,25,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6480,0,2,2,1
2095450001,20954500,242.59621,54,1,,,2095450002,,,,,,,2,1,2,,1983,400,2,2,3,2,,2,,,,,3,1,13,40,0,0,12,0,0,0,0,0,0,0,0,,52,,18,35,11,,,67857.3,51563.58,0,0,21048.24,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095450002,20954500,242.59621,52,2,,,2095450001,,,,,,,2,1,2,,1984,700,3,1,2,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,52,,23,28,11,1,1,61854.65,46512.71,0,0,20873.44,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095470001,20954700,76.16179,56,1,,,2095470002,,,,,,,2,1,2,,1981,700,2,2,3,2,,2,,,,,3,1,12,40,0,0,12,0,0,0,0,0,0,0,0,,43,,22,33,7,,,35094.47,26821.48,0,0,10872.28,600,0,0,0,0,0,0,0,1074.88,860.84,0,0,2,2,1
2095470002,20954700,76.16179,53,2,,,2095470001,,,,,,,2,1,2,,1983,600,3,1,3,2,,2,,,,,3,2,21,32,0,0,12,0,0,0,0,0,0,0,0,,71,,22,30,1,,,25481.71,20366.04,0,0,7867.83,1200,0,0,0,0,0,0,0,1005,825.15,8889.72,0,2,2,1
2095500001,20955000,196.17175,60,1,,,,,,,,,,5,3,2,,1983,300,3,1,2,1,1,1,1,1,2,,5,3,72,,0,0,0,0,12,0,0,0,0,0,0,,,,18,38,,1,2,0,0,0,0,0,0,0,0,0,6912.96,6912.96,0,0,0,0,0,0,2,2,1
2095530001,20955300,102.00395,68,1,,,2095530002,,,,,,,2,1,2,,1970,300,,2,3,2,,2,,,,,1,3,83,43,12,0,0,0,0,0,0,0,0,0,0,,49,,19,36,13,1,2,7933.24,6551.25,0,0,2457.72,0,0,0,0,0,0,8382.96,0,2543.14,2009.07,0,0,2,2,1
2095530002,20955300,102.00395,67,2,,,2095530001,,,,,,,2,1,2,,1974,700,3,2,3,2,,2,,1,,,7,3,12,,6,0,0,0,0,6,0,0,0,0,0,,,,19,46,,1,2,31238.04,24056.21,0,0,9019.48,0,0,0,0,0,0,12957.76,0,4759.49,3767.18,0,0,2,2,1
2095530003,20955300,102.00395,33,2,2095530001,2095530002,,,,,,,,1,3,2,,2010,600,,2,3,2,,2,,,,,1,3,33,40,12,0,0,0,0,0,0,0,0,0,0,,64,,25,8,12,1,2,29900.53,22961.48,360,0,9263.17,550,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095540001,20955400,102.22333,41,2,,,2095540002,,,,,,,2,1,2,,1995,600,2,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,47,,22,18,11,1,1,20362.25,18000,0,0,4927.73,960,0,0,0,3495.65,2895.35,0,0,0,0,0,0,2,2,1
2095540002,20955400,102.22333,42,1,,,2095540001,,,,,,,2,1,2,,1991,600,2,2,,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,47,,20,20,11,1,1,23167.31,18136.26,0,0,7177.22,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095540003,20955400,102.22333,9,1,2095540002,2095540001,,,40,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
2095550001,20955500,81.70436,42,1,,,2095550002,,,,,,,2,1,2,,1990,300,1,2,3,2,,2,,1,1,1,5,1,14,,0,0,0,0,12,0,0,0,0,0,0,,,,22,16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095550002,20955500,81.70436,39,2,,,2095550001,,,,,,,2,1,2,,2002,700,1,2,3,2,,2,,,,,1,3,13,40,12,0,0,0,0,0,0,0,0,0,0,,85,,25,13,13,1,1,41426.24,31483.88,0,0,12833.85,1020,0,0,0,0,0,0,942,0,0,0,0,2,2,1
2095550003,20955500,81.70436,20,1,2095550001,2095550002,,,,,,,,1,3,1,60,2013,344,1,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095560001,20955600,196.69289,73,1,,,,,,,,,,4,3,2,,1958,300,3,1,2,2,,2,,1,,,7,3,72,,0,0,0,0,0,12,0,0,0,0,0,,,,16,49,,1,2,0,0,0,0,0,0,0,0,0,0,0,12963.6,0,0,0,0,0,2,2,1
2095580001,20955800,62.44913,79,1,,,,,,,,,,4,3,2,,1956,400,3,2,3,2,,2,,1,,,7,3,11,,0,0,0,0,0,12,0,0,0,0,0,,,,19,42,,1,2,0,0,0,0,0,0,0,0,0,0,0,10924.68,840,0,0,0,0,2,2,1
2095590001,20955900,189.66841,81,1,,,,,,,,,,4,3,2,,1951,300,4,2,1,2,,2,,2,,,7,,,,0,0,0,0,0,12,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,15101.04,0,0,0,0,0,2,2,1
2095610002,20956100,62.50139,82,2,,,,,,,,,,4,3,2,,1956,300,3,2,2,2,,2,,1,,,7,3,52,,0,0,0,0,0,12,0,0,0,0,0,,,,16,38,,1,2,0,0,0,0,0,0,0,0,0,0,0,7248.72,1355.69,0,0,0,0,2,2,1
2095630001,20956300,76.62328,65,1,,,2095630002,,,,,,,2,1,2,,1972,600,3,2,2,2,,2,,2,,,7,,,,0,0,0,0,0,12,0,0,0,0,0,,,,,,,,,42697.81,32105.75,0,0,14412.81,0,0,0,0,0,0,15251.68,0,0,0,0,0,2,2,1
2095630002,20956300,76.62328,67,2,,,2095630001,,,,,,,2,1,2,,1970,400,3,2,1,2,,2,,2,,,7,,,,0,0,0,0,0,12,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,14138.28,0,0,0,0,0,2,2,1
2095640001,20956400,83.27188,55,2,,,,,,,,,,5,3,2,,1977,300,4,2,3,2,,2,,1,2,,5,3,52,,0,0,0,0,12,0,0,0,0,0,0,,,,19,,,2,2,1846.4,1671.22,0,0,572.01,0,0,0,0,0,0,0,0,0,0,1333.83,0,2,2,1
2095640004,20956400,83.27188,23,2,,2095640001,,,,,,,,1,3,1,60,2010,344,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,7496.05,5638.5,0,0,4025.86,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095650001,20956500,71.63048,56,2,,,,,,,,,,5,3,2,,1979,400,3,2,3,2,,2,,,,,1,3,33,40,12,0,0,0,0,0,0,0,0,0,0,,46,,22,28,12,1,2,25812.74,19977.6,0,0,7996.78,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095740001,20957400,95.80214,54,2,,,2095740002,,,,,,,2,1,2,,1978,300,3,2,3,2,,1,1,1,2,,5,3,52,,0,0,0,0,12,0,0,0,0,0,0,,,,18,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095740002,20957400,95.80214,52,1,,,2095740001,,,,,,,2,1,2,,1980,300,4,1,2,2,,2,,2,2,,8,,,,0,0,0,0,0,0,12,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10494.48,0,2,2,1
2095770001,20957700,171.30136,85,2,,,,,,,,,,4,3,2,,1965,100,3,2,1,2,,2,,1,,,7,3,52,,0,0,0,0,0,12,0,0,0,0,0,,,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,8306.52,840,0,0,0,0,2,2,1
2095780001,20957800,79.2338,68,2,,,,,,,,,,4,3,2,,1966,400,4,1,1,2,,2,,1,,,7,3,31,,0,0,0,0,0,12,0,0,0,0,0,,,,20,42,,1,2,0,0,0,0,0,0,0,0,0,0,0,9467.76,840,0,0,0,0,2,2,1
2095790001,20957900,140.907,52,1,,,2095790002,,,,,,,2,1,2,,1985,700,3,2,3,2,,2,,,,,1,3,21,40,12,0,0,0,0,0,0,0,0,0,0,,71,,23,28,13,1,1,36538.61,30000,0,0,8927.79,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095790002,20957900,140.907,50,2,,,2095790001,,,,,,,2,1,2,,1987,700,2,2,3,2,,2,,,,,1,3,23,36,12,0,0,0,0,0,0,0,0,0,0,,85,,23,25,13,1,2,30751.77,23690.39,0,0,9470.88,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095790003,20957900,140.907,26,2,2095790001,2095790002,,,,,,,,1,3,1,70,2011,600,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,10980.71,8798.76,0,0,3817.92,0,0,0,0,803.99,803.99,0,0,250.41,204.94,0,0,2,2,1
2095820001,20958200,75.1196,60,1,,,2095820002,,,,,,,2,1,2,,1977,300,3,1,2,2,,2,,1,2,,8,3,71,,0,0,0,0,0,0,12,0,0,0,0,,,,16,33,,1,2,0,0,0,0,0,0,5730,960,0,0,0,0,0,0,0,4480.08,0,2,2,1
2095820002,20958200,75.1196,60,2,,,2095820001,,,,,,,2,1,2,,1972,300,3,1,2,2,,2,,1,2,,8,3,26,,0,0,0,0,0,0,12,0,0,0,0,,,,18,17,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6867,0,2,2,1
2095830001,20958300,31.26816,75,1,,,2095830002,,,,,,,2,1,2,,1955,200,3,1,2,2,,2,,1,,,7,3,83,,0,0,0,0,0,12,0,0,0,0,0,,,,18,25,,1,1,0,0,0,0,0,0,0,0,0,0,0,9856.2,0,0,0,0,0,2,2,1
2095830002,20958300,31.26816,70,2,,,2095830001,,,,,,,2,1,2,,1958,200,3,1,2,2,,2,,1,,,7,3,61,,0,0,0,0,0,12,0,0,0,0,0,,,,16,35,,1,2,0,0,0,0,0,0,0,0,0,0,0,7455.84,0,0,0,0,0,2,2,1
2095840001,20958400,104.32107,91,2,,,,,,,,,,4,3,2,,1943,400,5,1,1,2,,2,,1,,,7,3,1,,0,0,0,0,0,12,0,0,0,0,0,,,,20,31,,1,2,0,0,0,0,0,0,0,0,0,0,0,22047,0,0,0,0,0,2,2,1
2095870001,20958700,104.26924,71,2,,,,,,,,,,5,3,2,,1959,200,4,1,3,1,2,1,1,1,,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,19,29,,1,2,0,0,0,0,0,0,0,0,0,0,0,7450.92,0,0,0,0,0,2,2,1
2095880001,20958800,175.16728,64,2,,,,,,,,,,4,3,2,,1967,300,4,1,2,2,,2,,1,,,7,3,96,,0,0,0,0,0,12,0,0,0,0,0,,,,20,40,,1,2,0,0,0,0,0,0,0,0,0,0,0,10114.44,840,0,0,0,0,2,2,1
2095910001,20959100,251.42437,68,2,,,,,,,,,,4,3,2,,1964,300,3,2,1,2,,2,,2,,,7,,,,0,0,0,0,0,12,0,0,0,0,0,,,,,,,,,7930.25,6785.08,0,0,2456.8,0,0,0,0,0,0,10330.96,0,968.56,783.89,0,0,2,2,1
2095930002,20959300,116.80869,75,2,,,,,,,,,,4,3,2,,1979,400,4,1,1,2,,2,,1,,,7,3,24,,0,0,0,0,0,12,0,0,0,0,0,,,,19,40,,1,2,0,0,0,0,0,0,0,0,0,0,0,10441.08,840,0,0,0,0,2,2,1
2095930003,20959300,116.80869,46,1,,2095930002,2095930005,,,,,,,2,1,2,,1986,300,3,2,3,2,,2,,1,1,1,5,3,71,,0,0,0,0,10,0,2,0,0,0,0,,,,20,2,,1,2,1549.68,1359.61,0,0,647.38,0,0,0,0,0,0,0,0,0,0,972,0,2,2,1
2095930004,20959300,116.80869,10,2,2095930003,2095930005,,,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
2095930005,20959300,116.80869,32,2,,,2095930003,,,,,,,2,1,2,,2000,344,3,2,3,2,,2,,,,,1,3,52,40,7,0,0,0,5,0,0,0,0,0,0,,47,,19,10,11,1,2,12396.58,9900,0,0,3840.46,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095950001,20959500,78.48368,53,1,,,2095950002,,,,,,,2,1,1,60,1987,700,2,2,3,2,,2,,,,,3,2,75,40,0,0,12,0,0,0,0,0,0,0,0,,31,,22,30,1,,,25575.66,20000,0,0,8132.78,600,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095950002,20959500,78.48368,49,2,,,2095950001,,,,,,,2,1,2,,1987,600,2,2,3,2,,2,,,,,1,3,26,40,12,0,0,0,0,0,0,0,0,0,0,,84,,22,26,12,1,1,31173.75,23884.34,0,0,9657.62,600,0,0,0,0,0,0,0,238.87,201.24,0,0,2,2,1
2095950004,20959500,78.48368,23,1,2095950001,2095950002,,,,,,,,1,3,1,60,2010,344,2,2,3,2,,2,,,,,2,3,51,20,0,6,0,0,0,0,0,6,0,0,0,,56,1,20,1,12,1,2,6281.1,6000,0,0,454.73,0,0,0,0,0,0,0,0,0,0,0,1800,2,2,1
2095960001,20959600,174.15849,47,1,,,,,,,,,,5,3,2,,1992,700,3,2,3,2,,2,,,,,1,3,31,40,12,0,0,0,0,0,0,0,0,0,0,,84,,34,13,13,1,1,22129.57,19200,0,0,4123.69,0,0,0,0,3082.26,3082.26,0,0,892.15,756.44,0,0,2,2,1
2095960004,20959600,174.15849,15,2,2095960001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
2095970001,20959700,38.29258,55,1,,,2095970002,,,,,,,2,1,2,,1979,600,3,2,3,2,,2,,,,,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,,49,,19,21,12,1,2,19503.04,15600,0,0,5690.12,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095970002,20959700,38.29258,56,2,,,2095970001,,,,,,,2,1,2,,1978,600,3,2,3,2,,2,,,,,1,3,21,40,12,0,0,0,0,0,0,0,0,0,0,,10,,19,,13,1,2,35888.9,27326.87,0,0,11139.14,0,0,0,0,0,0,0,0,1509.96,1228.56,0,0,2,2,1
2095980001,20959800,128.51298,55,1,,,2095980002,,,,,,,2,1,2,,1979,400,,2,3,2,,2,,,,,1,3,74,40,12,0,0,0,0,0,0,0,0,0,0,,26,,21,33,13,1,2,21556.42,16937,0,0,6579.52,940,0,0,0,615.75,615.75,0,0,0,0,0,0,2,2,1
2095980002,20959800,128.51298,56,2,,,2095980001,,,,,,,2,1,2,,1979,600,2,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,26,,22,33,13,1,2,26971.73,20811.37,0,0,8324.53,960,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2095980003,20959800,128.51298,32,2,2095980001,2095980002,,,,,,,,1,3,1,60,2013,600,,2,3,2,,2,,,,,3,1,12,40,0,0,8,0,0,0,0,4,0,0,0,,47,,25,5,1,,,0,0,0,0,4538.69,0,17257.38,13731.89,0,0,0,0,0,0,0,0,0,2,2,1
2095980004,20959800,128.51298,26,1,2095980001,2095980002,,,,,,,,1,3,2,,2012,600,,2,3,2,,2,,,,,1,3,43,40,12,0,0,0,0,0,0,0,0,0,0,,11,,19,6,13,1,2,24342.69,21000,0,0,5126.48,630,0,0,0,0,0,0,0,264.47,227.07,0,0,2,2,1
2096010001,20960100,113.68123,61,1,,,2096010002,,,,,,,2,1,2,,1979,400,3,1,2,2,,2,,,,,2,3,83,20,0,12,0,0,0,0,0,0,0,0,0,,96,2,20,33,2,1,2,9600,9370.49,0,0,790.01,0,853.13,613.59,0,0,0,0,0,0,0,0,0,2,2,1
2096010002,20960100,113.68123,56,2,,,2096010001,,,,,,,2,1,2,,1978,400,3,2,3,2,,2,,,,,1,3,34,40,12,0,0,0,0,0,0,0,0,0,0,,87,,21,31,12,1,2,20400,17484.42,0,0,5004.06,0,0,0,0,0,0,0,0,4153.62,3313.25,3656.16,0,2,2,1
2096010003,20960100,113.68123,31,1,2096010001,2096010002,,,,,,,,1,3,2,,2001,344,1,2,3,2,,2,,,,,4,1,12,12,0,0,0,12,0,0,0,0,0,0,0,,96,7,27,4,2,,,3120,2890.49,0,0,790.01,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2096020002,20960200,62.25237,88,2,,,,,,,,,,4,3,2,,1943,200,1,2,1,2,,2,,1,,,7,2,75,,0,0,0,0,0,12,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8283,840,0,0,0,0,2,2,1
2096030001,20960300,176.9581,20,2,,2096030002,,,,,,,,1,3,1,60,2013,344,,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2096030002,20960300,176.9581,44,2,,,,,,,,,,5,3,2,,1991,400,2,2,3,2,,2,,1,2,,10,3,81,,0,0,0,0,0,0,0,0,0,12,0,,,,25,12,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2096030003,20960300,176.9581,12,1,,2096030002,,,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
2096040001,20960400,116.68342,88,2,,,,,,,,,,4,3,2,,1953,700,5,2,1,2,,2,,2,,,7,,,,0,0,0,0,0,12,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9025.56,0,0,0,0,0,2,2,1
2096090001,20960900,36.21609,53,2,,,2096090002,,,,,,,2,1,2,,1983,600,3,2,3,2,,2,,1,1,1,5,4,12,,0,0,0,0,12,0,0,0,0,0,0,,,,18,1,,,,0,0,0,0,0,0,2500,2099.16,0,0,0,0,0,0,0,0,0,2,2,1
2096090002,20960900,36.21609,56,1,,,2096090001,,,,,,,2,1,2,,1974,300,3,2,3,2,,2,,1,1,1,8,4,11,,0,0,0,0,0,0,12,0,0,0,0,,,,16,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2096090003,20960900,36.21609,21,1,2096090002,2096090001,,,,,,,,1,3,2,,2013,450,2,2,3,,,2,,2,1,1,5,,,,0,0,0,0,7,0,0,5,0,0,0,,,,,,,,,0,0,0,0,0,0,1000,599.16,0,0,0,0,0,0,0,0,0,2,2,1
2096110001,20961100,45.46353,56,2,,,2096110003,,,,,,,2,1,2,,1979,600,3,2,3,2,,2,,,,,1,3,31,40,12,0,0,0,0,0,0,0,0,0,0,,35,,21,30,13,,2,31864.09,24216.56,0,0,9871.5,0,0,0,0,0,0,0,0,427.07,352.28,0,0,2,2,1
2096110003,20961100,45.46353,55,1,,,2096110001,,,,,,,2,1,2,,1979,400,2,2,3,2,,2,,,,,1,3,81,40,12,0,0,0,0,0,0,0,0,0,0,,35,,20,32,13,1,2,25770.64,21600,0,0,5451.01,0,0,0,0,0,0,0,0,6936.96,5493.45,0,0,2,2,1
2096120001,20961200,68.486,56,2,,,2096120002,,,,,,,2,1,2,,1976,300,3,2,3,2,,2,,,,,1,3,81,40,12,0,0,0,0,0,0,0,0,0,0,,46,,20,36,13,1,2,22485.02,17045.46,0,0,7117.24,0,0,0,0,0,0,0,0,1345.87,1072.06,0,0,2,2,1
2096120002,20961200,68.486,62,1,,,2096120001,,,,,,,2,1,2,,1970,400,3,2,3,2,,2,,1,,,7,3,83,,0,0,0,0,0,12,0,0,0,0,0,,,,22,30,,1,2,0,0,0,0,0,0,0,0,0,6017.16,6017.16,0,0,0,0,0,0,2,2,1
2096120003,20961200,68.486,23,1,2096120002,2096120001,,,,,,,,1,3,2,,2011,450,2,2,3,2,,2,,,,,1,3,82,40,12,0,0,0,0,0,0,0,0,0,0,,31,,21,1,13,1,2,21059.43,16800,0,0,6166.52,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2096140001,20961400,41.72416,57,2,,,2096140002,,,,,,,2,1,2,,1974,300,4,1,2,2,,2,,,,,1,3,44,35,12,0,0,0,0,0,0,0,0,0,0,,53,,17,38,13,1,2,11028.5,9461.93,0,0,3416.63,0,0,0,0,0,0,0,0,0,0,4624.2,0,2,2,1
2096140002,20961400,41.72416,60,1,,,2096140001,,,,,,,2,1,2,,1976,400,3,2,3,2,,2,,,,,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,,23,,20,40,14,1,2,14331.86,12000,0,0,4440.08,0,0,0,0,0,0,0,0,1014.01,823.47,0,0,2,2,1
